Player,Squad,Rating,user,player,rating,Nation
Giovanni Di Lorenzo,Empoli,3.1787439613526565,101,1604,3.178744,it
Luca Kilian,Köln,2.6498316498316496,93,1090,2.6498315,de
Luca Kilian,Köln,2.6498316498316496,93,1090,2.6498315,de
Wissam Ben Yedder,Sevilla,2.59765625,85,1533,2.5976562000000003,fr
Adil Aouchiche,Paris S-G,3.0,72,1930,3.0,fr
Fabián Ruiz Peña,Paris S-G,3.610526315789474,72,1622,3.6105263,es
Adam Idah,Norwich City,2.152173913043478,68,1671,2.152174,ie
Youssouf Koné,Elche,2.6,99,2218,2.6,ml
M'Bala Nzola,Spezia,2.042654028436019,86,2103,2.042654,ao
Joe Willock,Arsenal,2.403292181069959,56,1642,2.4032922,en
Alexis Sánchez,Inter,3.364485981308411,64,1046,3.364486,cl
João Gamboa,Estoril,2.402010050251256,106,2663,2.4020099999999998,pt
Taylor Richards,Brighton,2.767123287671233,67,472,2.7671232000000003,en
Geny Catamo,Sporting CP,2.5446153846153847,63,2489,2.5446153,mz
Geny Catamo,Sporting CP,2.5446153846153847,63,2489,2.5446153,mz
Jordan Amavi,Nice,2.792307692307692,29,1453,2.7923076,fr
Jordan Amavi,Nice,2.792307692307692,29,1453,2.7923076,fr
Gianluca Scamacca,Sassuolo,2.382113821138212,78,2037,2.382114,it
Samuel Mráz,Empoli,1.463768115942029,101,2100,1.4637681,sk
Franck Ribéry,Metz,2.692708333333333,45,1988,2.6927083,fr
Alexandre Lacazette,Lyon,2.5552147239263805,59,86,2.5552146000000002,fr
Mika Màrmol,Barcelona,1.1267605633802815,70,250,1.1267606000000001,es
Mickaël Cuisance,Bayern Munich,3.349544072948328,71,262,3.3495440000000003,fr
Mickaël Cuisance,Bayern Munich,3.349544072948328,71,262,3.3495440000000003,fr
Jeremy Toljan,Hoffenheim,2.4977777777777783,12,2038,2.4977777000000003,de
Pietro Ceccaroni,Spezia,2.5071090047393363,86,2308,2.507109,it
Rodrigo,Leeds United,2.6829268292682933,61,308,2.682927,es
Rodrigo,Leeds United,2.6829268292682933,61,308,2.682927,es
Alfonso Pedraza,Villarreal,2.9382239382239383,15,2354,2.9382238,es
Lucas Paquetá,Lyon,3.5245398773006134,59,1330,3.52454,br
Jeremie Boga,Sassuolo,2.7926829268292686,78,129,2.7926830000000002,ci
Jeremie Boga,Sassuolo,2.7926829268292686,78,129,2.7926830000000002,ci
Luis Javier Suárez,Granada,2.44375,18,917,2.44375,co
Ilan Kebbal,Reims,3.0091324200913236,34,1871,3.0091324,dz
Christoph Zimmermann,Norwich City,2.4782608695652173,68,1686,2.4782607999999997,de
Benno Schmitz,RB Leipzig,2.8472727272727267,62,1100,2.8472726,de
Christian Eriksen,Brentford,3.372340425531915,76,411,3.3723404,dk
Giuliano Simeone,Atlético Madrid,1.1545064377682404,21,199,1.1545063999999998,ar
Lucas Tousart,Hertha BSC,2.3350253807106602,89,1006,2.3350253,fr
Álvaro Morata,Chelsea,2.6516516516516515,19,1070,2.6516516,es
Andrés Guardado,Betis,2.860869565217391,96,295,2.8608696,mx
Jean-Paul Boëtius,Hertha BSC,3.0101522842639588,89,1358,3.0101522999999997,nl
Goran Pandev,Genoa,1.9506172839506173,51,868,1.9506172999999998,mk
Ademola Lookman,Everton,2.8834355828220857,73,1157,2.8834355,ng
Danilo,Porto,2.9457627118644067,24,1060,2.9457626,br
Jeremie Boga,Atalanta,2.9527559055118107,50,129,2.952756,ci
Jeremie Boga,Atalanta,2.9527559055118107,50,129,2.952756,ci
Florian Lejeune,Alavés,2.3541666666666665,0,10,2.3541667,fr
Jamal Musiala,Bayern Munich,3.556231003039514,71,271,3.556231,de
Osama Rashid,Santa Clara,2.4098360655737703,113,2797,2.409836,iq
Marcel Sabitzer,Bayern Munich,3.1732522796352582,71,276,3.1732522999999997,at
Marcel Sabitzer,Bayern Munich,3.1732522796352582,71,276,3.1732522999999997,at
Lucas Da Cunha,Rennes,2.9671052631578947,39,608,2.9671052,fr
Lucas Da Cunha,Rennes,2.9671052631578947,39,608,2.9671052,fr
Romain Faivre,Lyon,3.496932515337423,59,441,3.4969324999999998,fr
Romain Faivre,Lyon,3.496932515337423,59,441,3.4969324999999998,fr
Hamza Choudhury,Leicester City,2.45,107,1151,2.45,en
Rayan Cherki,Lyon,3.0184049079754596,59,1316,3.018405,fr
Henrique,Marítimo,2.3891625615763545,103,1324,2.3891625,br
Henrique,Marítimo,2.3891625615763545,103,1324,2.3891625,br
Andrea Pinamonti,Empoli,2.2657004830917877,101,736,2.2657006,it
Damien Da Silva,Lyon,2.773006134969325,59,1317,2.7730062,fr
Mateo Klimowicz,Stuttgart,2.5394736842105257,49,2150,2.5394737999999997,de
Rodri,Villarreal,3.2857142857142856,15,1424,3.2857144,es
Fábio,Nantes,2.800925925925926,20,1591,2.800926,br
Mathys Tel,Bayern Munich,2.6534954407294826,71,1899,2.6534956000000003,fr
Mathias Pereira Lage,Clermont Foot,2.8793969849246226,38,51,2.879397,pt
Nils Seufert,Greuther Fürth,1.5088757396449703,110,955,1.5088757,de
Omar Faraj,Levante,1.145631067961165,7,1200,1.1456311000000001,se
Mason Mount,Chelsea,3.5405405405405403,19,594,3.5405405,en
Martín Montoya,Valencia,2.8,9,303,2.8,es
Georginio Rutter,Hoffenheim,2.6,12,1028,2.6,fr
Pierre-Emerick Aubameyang,Monaco,1.9127272727272728,42,79,1.9127272000000002,ga
Pierre-Emerick Aubameyang,Monaco,1.9127272727272728,42,79,1.9127272000000002,ga
Andi Zeqiri,Augsburg,2.335078534031413,91,227,2.3350785,ch
Jimmy Briand,Lyon,2.8312883435582816,59,374,2.8312882999999998,fr
Lebo Mothiba,Strasbourg,2.236607142857143,30,2129,2.236607,za
Lebo Mothiba,Strasbourg,2.236607142857143,30,2129,2.236607,za
Juan Cruz Armada,Elche,2.21,99,1695,2.21,es
Alassane Pléa,Nice,2.9038461538461537,29,1351,2.9038463,fr
Lamine Gueye,Metz,2.630208333333333,45,1483,2.6302083,sn
Marcel Sabitzer,RB Leipzig,3.116363636363636,62,276,3.1163635,at
Marcel Sabitzer,RB Leipzig,3.116363636363636,62,276,3.1163635,at
Yannis M'Bemba,Nantes,2.2731481481481484,20,1595,2.273148,fr
Roger Martí,Elche,2.125,99,1206,2.125,es
João Carlos Teixeira,Braga,3.1,22,2640,3.1,pt
Lewis Dobbin,Everton,2.1901840490797544,73,781,2.190184,en
Nathan Aké,Manchester City,2.7363344051446945,4,1408,2.7363342999999998,nl
Marc Cucurella,Chelsea,2.627627627627628,19,460,2.6276276000000003,es
Marc Cucurella,Chelsea,2.627627627627628,19,460,2.6276276000000003,es
Darko Brašanac,Betis,2.260869565217391,96,1693,2.2608695,rs
Manuel Namora,Boavista,1.6972972972972973,102,2755,1.6972973000000002,pt
Giovani Lo Celso,Betis,3.065217391304348,96,2195,3.0652174999999997,ar
Giovani Lo Celso,Betis,3.065217391304348,96,2195,3.0652174999999997,ar
Jorge Cuenca,Getafe,2.005586592178771,8,884,2.0055866,es
Tom Cleverley,Everton,2.441717791411043,73,2360,2.4417179,en
Sofian Kiyine,Venezia,3.138728323699422,97,2319,3.1387283999999998,ma
Thomas Meunier,Paris S-G,3.32280701754386,72,661,3.322807,be
Érik Lamela,Roma,3.145098039215686,60,2050,3.145098,ar
Joe Rodon,Rennes,1.5394736842105263,39,2198,1.5394736999999998,wl
Matteo Lovato,Salernitana,2.264900662251656,82,140,2.2649007,it
Matteo Lovato,Salernitana,2.264900662251656,82,140,2.2649007,it
Ibrahim Diakité,Reims,1.1689497716894977,34,1860,1.1689497,gn
Pietro Pellegri,Milan,1.7471698113207548,95,1524,1.7471699,it
Pietro Pellegri,Milan,1.7471698113207548,95,1524,1.7471699,it
Mikael,Salernitana,1.6423841059602649,82,1980,1.642384,br
Matías Vecino,Cagliari,2.910994764397906,81,1049,2.9109947999999997,uy
Fábio Cardoso,Santa Clara,2.125683060109289,113,2456,2.125683,pt
Jeremie Boga,Sassuolo,2.9349593495934965,78,129,2.9349594,ci
Jeremie Boga,Sassuolo,2.9349593495934965,78,129,2.9349594,ci
Vladimír Darida,Freiburg,2.9010989010989015,92,986,2.9010990000000003,cz
Ronaël Pierre-Gabriel,Brest,2.7723214285714284,16,451,2.7723215,fr
Diogo Jota,Liverpool,2.9465875370919883,69,1273,2.9465876,pt
Giangiacomo Magnani,Sampdoria,2.3240223463687157,84,972,2.3240222999999998,it
Giangiacomo Magnani,Sampdoria,2.3240223463687157,84,972,2.3240222999999998,it
Vinicius Júnior,Real Madrid,3.465625,11,1809,3.465625,br
Simone Verdi,Hellas Verona,3.064814814814815,80,1992,3.0648147999999997,it
Simone Verdi,Hellas Verona,3.064814814814815,80,1992,3.0648147999999997,it
Fran Mérida,Real Sociedad,2.739463601532567,28,759,2.7394636,es
Denis Zakaria,Chelsea,2.891891891891892,19,1079,2.891892,ch
Denis Zakaria,Chelsea,2.891891891891892,19,1079,2.891892,ch
Álvaro Vadillo,Granada,2.3375,18,768,2.3375,es
Martín,Cádiz,2.1258278145695364,26,520,2.1258277999999997,es
Marco Benassi,Torino,2.3076923076923075,83,722,2.3076923,it
Marco Benassi,Torino,2.3076923076923075,83,722,2.3076923,it
Louis Schaub,Köln,3.2861952861952863,93,1098,3.2861953,at
Felipe Caicedo,Inter,1.7912772585669785,64,849,1.7912773000000002,ec
Felipe Caicedo,Inter,1.7912772585669785,64,849,1.7912773000000002,ec
Felipe Caicedo,Manchester City,2.302250803858521,4,849,2.3022508999999998,ec
Felipe Caicedo,Manchester City,2.302250803858521,4,849,2.3022508999999998,ec
Anthony Ujah,Mainz 05,1.738095238095238,41,2279,1.7380953000000001,ng
Akim Zedadka,Lille,2.9808917197452227,32,626,2.9808917,dz
Jeremie Boga,Granada,2.28125,18,129,2.28125,ci
Jeremie Boga,Granada,2.28125,18,129,2.28125,ci
Alphonso Davies,Bayern Munich,3.3920972644376897,71,263,3.3920972000000003,ca
Lucas Alario,Leverkusen,2.6297709923664123,47,1221,2.629771,ar
Bruno Fernandes,Sampdoria,3.2960893854748603,84,1434,3.2960894,pt
Maxwel Cornet,Burnley,2.7349397590361444,6,483,2.7349398,ci
Maxwel Cornet,Burnley,2.7349397590361444,6,483,2.7349398,ci
Kévin Zohi,Strasbourg,1.9910714285714288,30,2795,1.9910715,ml
Lewis Brunt,Aston Villa,2.3487179487179493,57,1149,2.348718,en
Lucas Vázquez,Espanyol,3.217948717948718,2,1820,3.2179487,es
Joe Scally,M'Gladbach,2.799256505576208,111,1352,2.7992566,us
Racine Coly,Nice,2.2076923076923083,29,2677,2.2076924,sn
Mariano,Lyon,2.1165644171779143,59,1812,2.1165645,do
Vicente Iborra,Sevilla,2.45703125,85,2347,2.4570312000000003,es
Paolo Faragò,Cagliari,2.5183246073298435,81,537,2.5183246,it
Kurt Zouma,Chelsea,2.054054054054054,19,2401,2.0540540000000003,fr
Cristian Molinaro,Stuttgart,2.3640350877192984,49,2323,2.3640351,it
Amadou Haidara,RB Leipzig,3.0545454545454547,62,1776,3.0545454,ml
Manuel Akanji,Dortmund,2.9468085106382977,48,648,2.9468086,ch
Ben Chilwell,Leicester City,2.7583333333333333,107,584,2.7583333999999997,en
Iván Romero,Sevilla,1.953125,85,2058,1.953125,es
Jean-Kevin Duverne,Brest,2.7991071428571432,16,440,2.799107,fr
André Horta,Braga,3.414285714285714,22,2527,3.4142857,pt
Jorge Miramón,Levante,2.6262135922330097,7,1209,2.6262136000000003,es
Pedro Mendes,Sporting CP,2.0523076923076924,63,1570,2.0523076000000002,pt
Kaan Ayhan,Eint Frankfurt,2.5643939393939394,13,2019,2.564394,tr
Jérôme Boateng,Manchester City,2.5948553054662384,4,1314,2.5948553,de
Samuel Kalu,Watford,2.437837837837838,75,381,2.4378377999999996,ng
Samuel Kalu,Watford,2.437837837837838,75,381,2.4378377999999996,ng
Gaël Kakuta,Chelsea,2.8168168168168166,19,1185,2.8168168,cd
Mahdi Camara,Saint-Étienne,2.954285714285714,44,1935,2.9542856,fr
Marco Benassi,Empoli,2.57487922705314,101,722,2.5748792000000003,it
Marco Benassi,Empoli,2.57487922705314,101,722,2.5748792000000003,it
Wu Lei,Espanyol,1.7606837606837606,2,756,1.7606838,cn
Reinildo Mandava,B-SAD,2.623076923076923,90,194,2.623077,mz
Reinildo Mandava,B-SAD,2.623076923076923,90,194,2.623077,mz
Alessandro Zanoli,Napoli,2.482084690553746,77,1624,2.4820848,it
Sergi Gómez,Celta Vigo,2.43778801843318,10,750,2.4377880000000003,es
Iván Marcone,Arsenal,2.1646090534979425,56,705,2.164609,ar
Romain Del Castillo,Brest,3.0758928571428568,16,439,3.075893,fr
Romain Del Castillo,Brest,3.0758928571428568,16,439,3.075893,fr
Yannick Carrasco,Atlético Madrid,3.0729613733905583,21,180,3.0729613,be
Lucas Digne,Roma,2.5176470588235293,60,109,2.517647,fr
Lucas Digne,Roma,2.5176470588235293,60,109,2.517647,fr
Eduardo Camavinga,Real Madrid,2.45625,11,1800,2.45625,fr
Eduardo Camavinga,Real Madrid,2.45625,11,1800,2.45625,fr
Maxwel Cornet,Burnley,2.7349397590361444,6,483,2.7349398,ci
Maxwel Cornet,Burnley,2.7349397590361444,6,483,2.7349398,ci
Mario Suárez,Mallorca,2.0638297872340425,5,1767,2.06383,es
Mitchell van Bergen,Reims,2.1689497716894977,34,1852,2.1689498,nl
Martin Ødegaard,Real Madrid,3.278125,11,102,3.278125,no
Kevin Kampl,RB Leipzig,2.930909090909091,62,1780,2.9309092,si
Antonio Puertas,Granada,2.55625,18,924,2.55625,es
Ander Herrera,Manchester Utd,3.6546184738955834,25,1726,3.6546184999999998,es
Samuel Kalu,Watford,2.902702702702703,75,381,2.9027027999999997,ng
Samuel Kalu,Watford,2.902702702702703,75,381,2.9027027999999997,ng
Bruno Xavier Almeida Costa,Porto,2.9322033898305087,24,2458,2.9322033,pt
Pablo Sarabia,Getafe,3.2905027932960893,8,1740,3.2905028,es
Pablo Sarabia,Getafe,3.2905027932960893,8,1740,3.2905028,es
Gonçalo Inácio,Sporting CP,2.9692307692307693,63,2471,2.9692307000000002,pt
Dominique Heintz,Köln,2.363636363636364,93,826,2.3636362999999996,de
Dominique Heintz,Köln,2.363636363636364,93,826,2.3636362999999996,de
Mickaël Cuisance,Marseille,3.1169354838709675,58,262,3.1169355,fr
Mickaël Cuisance,Marseille,3.1169354838709675,58,262,3.1169355,fr
Jesús Corona,Porto,2.9694915254237286,24,2042,2.9694915,mx
Jesús Corona,Porto,2.9694915254237286,24,2042,2.9694915,mx
Pablo Sarabia,Paris S-G,2.9122807017543866,72,1740,2.9122807999999996,es
Pablo Sarabia,Paris S-G,2.9122807017543866,72,1740,2.9122807999999996,es
Diogo Leite,Union Berlin,2.212962962962963,100,2524,2.2129629,pt
Mattia Bani,Genoa,2.1296296296296298,51,845,2.1296296000000003,it
Benno Schmitz,Köln,3.191919191919192,93,1100,3.191919,de
Pasquale Mazzocchi,Venezia,2.739884393063584,97,1979,2.7398843999999998,it
Pasquale Mazzocchi,Venezia,2.739884393063584,97,1979,2.7398843999999998,it
Quini,Granada,2.68125,18,925,2.68125,es
Adam Webster,Brighton,2.9178082191780823,67,476,2.9178083,en
Manu Vallejo,Cádiz,2.119205298013245,26,29,2.1192052,es
Manu Vallejo,Cádiz,2.119205298013245,26,29,2.1192052,es
Kevin Bonifazi,Udinese,2.2742616033755274,40,343,2.2742617000000003,it
Aarón Martín,Mainz 05,2.8142857142857145,41,1368,2.8142857999999995,es
Marash Kumbulla,Hellas Verona,2.2361111111111107,80,1913,2.2361112000000003,al
Timothée Kolodziejczak,Sevilla,2.75390625,85,1944,2.7539062000000003,fr
Ki-Jana Hoever,Liverpool,2.115727002967359,69,2434,2.115727,nl
Sebastiano Luperto,Empoli,2.5700483091787443,101,732,2.5700483,it
Mattéo Guendouzi,Hertha BSC,2.8934010152284264,89,1461,2.893401,fr
Gonzalo Castro,Leverkusen,2.599236641221374,47,60,2.5992367,de
Javier Pastore,Paris S-G,2.642105263157895,72,712,2.6421053,ar
Antonio Sanabria,Sassuolo,2.207317073170732,78,2180,2.2073169999999998,py
Roli Pereira de Sa,Nantes,2.476851851851852,20,1599,2.476852,fr
Iván Marcano,Getafe,2.335195530726257,8,2459,2.3351955,es
Álex Fernández,Espanyol,2.91025641025641,2,511,2.9102563999999997,es
Marcel Halstenberg,RB Leipzig,3.138181818181818,62,1777,3.138182,de
Javairô Dilrosun,Hertha BSC,1.6243654822335023,89,375,1.6243653999999998,nl
Javairô Dilrosun,Hertha BSC,1.6243654822335023,89,375,1.6243653999999998,nl
Daley Sinkgraven,Leverkusen,2.3931297709923665,47,1239,2.3931298,nl
Andoni Gorosabel,Real Sociedad,2.7088122605363987,28,1826,2.7088122,es
Florian Grillitsch,Hoffenheim,2.9644444444444447,12,1020,2.9644444,at
Fali Candé,Metz,3.046875,45,1478,3.046875,gw
Fali Candé,Metz,3.046875,45,1478,3.046875,gw
Ludovic Blas,Nantes,3.0231481481481484,20,1581,3.023148,fr
Kevin Bonifazi,Torino,2.5,83,343,2.5,it
Ashley Barnes,Brighton,2.0273972602739727,67,478,2.0273972,en
André Amaro,Vitória,2.0769230769230766,105,2595,2.0769231,co
Filippo Terracciano,Hellas Verona,1.9027777777777777,80,977,1.9027778000000002,it
Moussa Dembélé,Atlético Madrid,2.4806866952789703,21,1318,2.4806867,fr
Kyle Walker-Peters,Southampton,3.0842105263157893,33,2083,3.0842106,en
Ignacio Pussetto,Udinese,2.9957805907172994,40,2252,2.9957807,ar
Roberto Firmino,Hoffenheim,3.1733333333333333,12,1268,3.1733333999999997,br
Luca Gagliano,Cagliari,2.1937172774869107,81,539,2.1937172,it
Christian Nørgaard,Brentford,2.9574468085106385,76,422,2.9574467999999996,dk
Grejohn Kyei,Reims,2.3013698630136985,34,616,2.30137,fr
Gori,Espanyol,2.243589743589744,2,751,2.2435896,es
Pablo Sarabia,Sporting CP,3.0923076923076924,63,1740,3.0923078,es
Pablo Sarabia,Sporting CP,3.0923076923076924,63,1740,3.0923078,es
Stephan Fürstner,Union Berlin,1.4351851851851851,100,1362,1.4351851999999998,de
Matteo Lovato,Cagliari,2.5183246073298435,81,140,2.5183246,it
Matteo Lovato,Cagliari,2.5183246073298435,81,140,2.5183246,it
Josip Brekalo,Torino,2.8942307692307687,83,2168,2.8942308,hr
Josip Brekalo,Torino,2.8942307692307687,83,2168,2.8942308,hr
Alassane Pléa,Lyon,2.9386503067484666,59,1351,2.9386504,fr
Daniel Wass,Celta Vigo,2.5161290322580645,10,203,2.5161290000000003,dk
Daniel Wass,Celta Vigo,2.5161290322580645,10,203,2.5161290000000003,dk
Christian Benteke,Aston Villa,2.2666666666666666,57,629,2.2666667,be
Borja Mayoral,Getafe,2.3184357541899443,8,892,2.3184357,es
Borja Mayoral,Getafe,2.3184357541899443,8,892,2.3184357,es
Ainsley Maitland-Niles,Arsenal,2.888888888888889,56,87,2.8888887999999997,en
Ainsley Maitland-Niles,Arsenal,2.888888888888889,56,87,2.8888887999999997,en
Fabien Lemoine,Rennes,3.0559210526315788,39,1302,3.055921,fr
Keita Baldé,Cagliari,2.0523560209424083,81,529,2.052356,sn
Myziane Maolida,Lyon,1.9662576687116564,59,996,1.9662577,fr
Myziane Maolida,Lyon,1.9662576687116564,59,996,1.9662577,fr
Lee Jae-sung,Mainz 05,3.0380952380952384,41,1365,3.0380952000000003,kr
Dimitri Payet,West Ham,3.2527472527472527,52,1468,3.2527473,fr
Paulo Henrique Rodrigues Cabral,Paços,2.326530612244898,108,2615,2.3265307,pt
Iuri Medeiros,Sporting CP,3.4615384615384617,63,2528,3.4615386,pt
Rochinha,Vitória,2.742081447963801,105,2582,2.7420814,pt
Tomás Pina Isla,Villarreal,1.895752895752896,15,21,1.8957529,es
Kike Barja,Osasuna,2.6868131868131866,88,1691,2.686813,es
Nicolas de Préville,Bordeaux,2.345991561181435,94,1502,2.3459916,fr
James Milner,Newcastle Utd,3.3451776649746194,14,1278,3.3451777000000003,en
Manuel Prietl,Arminia,2.439189189189189,46,73,2.4391892000000004,at
Rui Fonte,Espanyol,2.1709401709401708,2,2551,2.1709402,pt
Rui Fonte,Espanyol,2.1709401709401708,2,2551,2.1709402,pt
Ansgar Knauff,Dortmund,2.0638297872340425,48,658,2.06383,de
Ansgar Knauff,Dortmund,2.0638297872340425,48,658,2.06383,de
Ansgar Knauff,Eint Frankfurt,2.087121212121212,13,658,2.0871212,de
Ansgar Knauff,Eint Frankfurt,2.087121212121212,13,658,2.0871212,de
Jordan Tell,Clermont Foot,2.512562814070352,38,625,2.5125627999999995,fr
Max Kruse,Freiburg,2.7252747252747254,92,2270,2.7252747999999998,de
Max Kruse,Freiburg,2.7252747252747254,92,2270,2.7252747999999998,de
Léo Pétrot,Lorient,2.4196891191709846,36,1310,2.4196892000000005,fr
Arial Mendy,Clermont Foot,2.437185929648241,38,618,2.437186,sn
Mario Lemina,Lorient,3.0725388601036268,36,1656,3.0725389,ga
Divock Origi,Milan,2.2792452830188683,95,1281,2.2792453999999998,be
Fransérgio,Bordeaux,2.2320675105485237,94,377,2.2320676,br
Fransérgio,Bordeaux,2.2320675105485237,94,377,2.2320676,br
Andrea Conti,Sampdoria,1.5195530726256985,84,1512,1.5195531,it
Andrea Conti,Sampdoria,1.5195530726256985,84,1512,1.5195531,it
Stefano Sturaro,Hellas Verona,2.0046296296296298,80,874,2.0046296000000003,it
Juan Delgado,Paços,2.8112244897959178,108,2713,2.8112245,cl
Benjamin Henrichs,RB Leipzig,3.2618181818181817,62,1779,3.2618182,de
Gustavo Sauer,Boavista,3.1135135135135137,102,2735,3.1135135,br
Oleksandr Zinchenko,Manchester City,3.5562700964630225,4,1429,3.5562701,ua
Simon Banza,Famalicão,2.818681318681319,1,1170,2.8186812000000003,fr
Simon Banza,Famalicão,2.818681318681319,1,1170,2.8186812000000003,fr
Matheus Cunha,Atlético Madrid,2.643776824034335,21,182,2.643777,br
Matheus Cunha,Atlético Madrid,2.643776824034335,21,182,2.643777,br
Junior Sambia,Salernitana,2.7152317880794703,82,1574,2.715232,fr
Julian Baumgartlinger,Leverkusen,2.3435114503816794,47,1226,2.3435113,at
Adrien Truffert,Rennes,3.0822368421052637,39,1902,3.0822368,fr
Ansgar Knauff,Dortmund,2.6808510638297878,48,658,2.6808509999999997,de
Ansgar Knauff,Dortmund,2.6808510638297878,48,658,2.6808509999999997,de
Marc Albrighton,Aston Villa,2.57948717948718,57,1145,2.579487,en
Jack Stephens,Southampton,2.231578947368421,33,2079,2.231579,en
Ansgar Knauff,Eint Frankfurt,2.738636363636364,13,658,2.7386362999999996,de
Ansgar Knauff,Eint Frankfurt,2.738636363636364,13,658,2.7386362999999996,de
Ander Herrera,Paris S-G,3.7157894736842105,72,1726,3.7157896,es
Christian Eriksen,Manchester Utd,3.3493975903614457,25,411,3.3493977,dk
Raoul Bellanova,Inter,2.3738317757009346,64,531,2.3738317,it
Nadiem Amiri,Genoa,2.4506172839506166,51,843,2.4506172999999998,de
Nadiem Amiri,Genoa,2.4506172839506166,51,843,2.4506172999999998,de
Miguel Veloso,Sporting CP,3.0461538461538464,63,978,3.0461537999999995,pt
Nicholas Gioacchini,Montpellier,2.53125,43,1564,2.53125,us
Jon Rowe,Norwich City,2.4130434782608696,68,1680,2.4130435,en
Federico Valverde,Real Madrid,3.071875,11,1819,3.071875,uy
Hélder Ferreira,Paços,2.423469387755102,108,2717,2.4234693,pt
Isma Ruiz,Granada,2.15,18,928,2.15,es
Nuno Mendes,Sporting CP,2.9784615384615383,63,1732,2.9784615000000003,pt
Nuno Mendes,Sporting CP,2.9784615384615383,63,1732,2.9784615000000003,pt
Conor Gallagher,Chelsea,2.9609609609609615,19,634,2.9609609,en
Antoine Griezmann,Barcelona,2.3028169014084505,70,186,2.3028169,fr
