,Player,Squad,Rating,user,player,rating
4900,Edoardo Goldaniga,Cagliari,1.1884816753926701,81,541,1.1884817
5274,Antonio Sanabria,Genoa,2.1419753086419755,51,2180,2.1419754
3017,Jonathan Ikone,Paris S-G,2.6771929824561402,72,811,2.677193
833,Denso Kasius,Bologna,3.2964601769911503,66,350,3.2964602
4333,Dominik Szoboszlai,RB Leipzig,3.5927272727272728,62,1793,3.5927272
6627,António Xavier,Marítimo,2.0788177339901477,103,2674,2.0788178
6485,Pierre Sagna,Moreirense,2.48471615720524,23,2617,2.4847162
5436,Yoann Touzghar,Troyes,2.1925465838509317,35,2234,2.1925466
4172,Ander Herrera,Athletic Club,3.3915343915343916,87,1726,3.3915343
4092,José Ángel,Roma,3.015686274509804,60,1687,3.0156863
733,Diego Lainez,Braga,2.257142857142857,22,301,2.2571428
5438,Ike Ugbo,Troyes,2.422360248447205,35,2235,2.4223602
4290,Joško Gvardiol,RB Leipzig,3.2654545454545456,62,1775,3.2654545
5110,Habib Diallo,Strasbourg,2.4732142857142856,30,2117,2.4732144
2458,Robert Skov,Hoffenheim,2.8444444444444446,12,1030,2.8444445
743,Álex Moreno,Elche,3.09,99,304,3.09
2166,Vitolo,Getafe,2.3016759776536313,8,903,2.301676
4987,Lucas Ocampos,Sevilla,2.75390625,85,2055,2.7539062
1789,Dele Alli,Everton,2.8588957055214723,73,774,2.8588958
6568,Abdulwahab Ibrahim,Famalicão,1.1758241758241759,1,2658,1.1758242
5252,Tommaso Pobega,Milan,2.7849056603773583,95,2177,2.7849057
3303,Moussa Niakhate,Mainz 05,2.6809523809523808,41,1371,2.6809523
1559,Nico Schulz,Dortmund,3.028368794326241,48,668,3.0283687
132,Andrés Andrade Cedeño,Arminia,2.668918918918919,46,56,2.6689188
4582,Rick Karsdorp,Roma,2.7333333333333334,60,1911,2.7333333
6327,Fransérgio,Braga,2.3285714285714287,22,377,2.3285713
4338,Marco Asensio,Mallorca,2.867021276595745,5,1796,2.8670213
6689,Rodrigo Andrad,Marítimo,2.1182266009852215,103,2708,2.1182265
6169,Gonçalo Esteves,Estoril,2.371859296482412,106,2485,2.3718593
6096,Rúben Semedo,Sporting CP,1.4215384615384616,63,2468,1.4215385
4012,Andy Delort,Metz,2.2916666666666665,45,1559,2.2916667
3252,Christoph Kramer,Bochum,2.2962962962962963,54,1347,2.2962964
5563,Bryan,Tottenham,3.177536231884058,31,2188,3.1775362
5365,Oliver Skipp,Norwich City,2.739130434782609,68,2203,2.7391305
437,Matheus Cunha,Atlético Madrid,2.1201716738197427,21,182,2.1201718
1371,Ross Barkley,Everton,2.6809815950920246,73,582,2.6809816
3203,Emerson Palmieri,Chelsea,1.2282282282282282,19,595,1.2282282
2226,Dani Raba,Villarreal,1.6370656370656371,15,926,1.6370656
3575,Dylan Bronn,Metz,2.5625,45,1477,2.5625
5891,Andriy Yarmolenko,Dortmund,2.3617021276595747,48,2400,2.3617022
4756,Franck Ribéry,Marseille,2.9153225806451615,58,1988,2.9153225
2202,Maxime Gonalons,Lyon,2.46319018404908,59,916,2.46319
447,Antoine Griezmann,Atlético Madrid,2.351931330472103,21,186,2.3519313
2615,Cristiano Ronaldo,Sporting CP,2.732307692307692,63,1075,2.7323077
3315,Silvan Widmer,Udinese,2.738396624472574,40,1380,2.7383966
4958,Oussama Idrissi,Cádiz,2.172185430463576,26,515,2.1721854
468,Reinildo Mandava,B-SAD,2.623076923076923,90,194,2.623077
1616,Lucas Boyé,Celta Vigo,2.4009216589861753,10,696,2.4009216
2304,Davide Faraoni,Inter,2.844236760124611,64,967,2.8442369
706,Sergio Canales,Real Madrid,3.34375,11,290,3.34375
535,Tobias Strobl,Hoffenheim,2.0533333333333332,12,224,2.0533333
681,Bouna Sarr,Marseille,2.407258064516129,58,278,2.407258
1400,Romelu Lukaku,Inter,2.196261682242991,64,593,2.1962616
5489,Samir Santos,Watford,2.610810810810811,75,2254,2.6108108
1803,Lucas Digne,Lille,3.1082802547770703,32,109,3.1082802
6450,Geny Catamo,Sporting CP,2.5446153846153847,63,2489,2.5446153
3206,Emerson Palmieri,Lyon,3.236196319018405,59,595,3.2361963
927,Marcelo,Lyon,3.2975460122699385,59,390,3.297546
50,Facundo Pellistri,Alavés,2.076388888888889,0,20,2.0763888
3882,Adam Ounas,Napoli,3.0618892508143323,77,1617,3.0618892
3337,Matthew Hoppe,Mallorca,1.6914893617021276,5,1390,1.6914893
6088,Galeno,Porto,3.1254237288135593,24,2464,3.1254237
1740,Yangel Herrera,Granada,2.78125,18,752,2.78125
3126,Armand Lauriente,Sassuolo,2.813008130081301,78,1298,2.813008
5327,Harry Kane,Leicester City,2.4166666666666665,107,2194,2.4166667
6345,Rui Fonte,Espanyol,2.0427350427350426,2,2551,2.042735
217,Albert Sambi Lokonga,Arsenal,3.05761316872428,56,95,3.0576131
1483,Joachim Andersen,Sampdoria,2.782122905027933,84,627,2.7821229
6575,André Franco,Porto,3.077966101694915,24,2662,3.0779662
4379,Marcelo,Real Madrid,1.15,11,390,1.15
1410,Emerson Palmieri,Chelsea,1.2282282282282282,19,595,1.2282282
3438,Donny van de Beek,Manchester Utd,2.646586345381526,25,775,2.6465864
6018,Nélson Semedo,Benfica,2.548172757475083,65,2443,2.5481727
5234,Rolando Mandragora,Juventus,2.9919028340080973,79,2175,2.9919028
3973,Chris Wood,Leicester City,1.7541666666666667,107,497,1.7541667
2997,Hatem Ben Arfa,Lyon,2.96319018404908,59,1245,2.96319
1919,Álvaro Odriozola,Real Sociedad,2.6743295019157087,28,815,2.6743295
1558,Nico Schulz,Hertha BSC,2.786802030456853,89,668,2.786802
3181,Bruno Guimarães,Newcastle Utd,3.253807106598985,14,1322,3.253807
435,Matheus Cunha,Hertha BSC,2.3096446700507616,89,182,2.3096447
3362,Brian Oliván,Espanyol,2.4615384615384617,2,1397,2.4615386
5810,Kiko Femenía,Alavés,2.6458333333333335,0,2365,2.6458333
1352,Nolito,Sevilla,2.53125,85,572,2.53125
393,Davide Zappacosta,Atalanta,3.078740157480315,50,155,3.0787401
4631,Jordan Veretout,Fiorentina,3.4823529411764707,53,1924,3.482353
179,Calum Chambers,Southampton,2.3842105263157896,33,81,2.3842106
4056,Jean-Clair Todibo,Barcelona,2.862676056338028,70,1663,2.8626761
2398,Dodi Lukebakio,Watford,2.1135135135135137,75,995,2.1135135
1507,Tyrick Mitchell,Crystal Palace,2.827731092436975,98,640,2.8277311
2954,Robert Andrich,Leverkusen,2.786259541984733,47,1222,2.7862597
6172,Nuno Mendes,Paris S-G,2.9649122807017543,72,1732,2.9649122
6680,Jorge Sáenz,Marítimo,2.1822660098522166,103,2700,2.182266
3842,Quentin Merlin,Nantes,3.125,20,1596,3.125
1297,Adam Obert,Cagliari,2.2722513089005236,81,547,2.2722514
3035,Jérémy Pied,Metz,2.2447916666666665,45,1256,2.2447917
4462,Xavier Chavalerin,Troyes,2.2111801242236027,35,1859,2.2111802
239,Emi Buendía,Norwich City,3.010869565217391,68,105,3.0108695
4710,Zaydou Youssouf,Famalicão,2.7857142857142856,1,1962,2.7857144
6745,Gaius Makouta,Boavista,2.6486486486486487,102,2732,2.6486487
3722,Ismail Jakobs,Köln,3.31986531986532,93,1542,3.3198652
1786,Allan,Everton,2.8220858895705523,73,773,2.8220859
4398,Cristo,Real Sociedad,2.2796934865900385,28,1823,2.2796936
1188,Oussama Idrissi,Cádiz,2.642384105960265,26,515,2.642384
5525,Dominique Heintz,Bochum,1.566137566137566,54,826,1.5661376
473,Reinildo Mandava,Atlético Madrid,2.8798283261802573,21,194,2.8798282
1175,Víctor Chust,Real Madrid,2.0125,11,508,2.0125
6543,Heriberto Tavares,Brest,2.549107142857143,16,2642,2.549107
5572,Thierry Correia,Valencia,2.605,9,2284,2.605
3282,Marcus Ingvartsen,Union Berlin,1.6851851851851851,100,1364,1.6851852
2531,Stefano Sensi,Sampdoria,3.106145251396648,84,1047,3.1061451
6225,Adel Taarabt,Benfica,3.611295681063123,65,2507,3.6112957
233,Ben White,Arsenal,2.6419753086419755,56,101,2.6419754
6824,Giannelli Imbula,Marseille,2.9193548387096775,58,2780,2.919355
469,Reinildo Mandava,B-SAD,3.046153846153846,90,194,3.0461538
3806,Thuler,Montpellier,1.9140625,43,1577,1.9140625
1533,Thomas Delaney,Sevilla,1.73828125,85,653,1.7382812
4221,Pablo Sarabia,Paris S-G,3.0,72,1740,3.0
511,Niklas Dorsch,Augsburg,2.842931937172775,91,207,2.842932
3877,Dries Mertens,Napoli,3.1205211726384365,77,1615,3.120521
4789,Julian Chabot,Sampdoria,2.8324022346368714,84,1081,2.8324022
2288,Gianluca Caprari,Hellas Verona,3.4212962962962963,80,961,3.4212964
5332,Dejan Kulusevski,Juventus,2.8016194331983804,79,1064,2.8016195
3704,Maghnes Akliouche,Monaco,2.5054545454545454,42,1531,2.5054545
6093,Gonçalo Borges,Porto,1.8169491525423729,24,2465,1.8169491
2167,Luis Abram,Granada,1.89375,18,904,1.89375
3250,Tony Jantschke,M'Gladbach,2.2304832713754648,111,1345,2.2304833
2526,Stefano Sensi,Sassuolo,2.731707317073171,78,1047,2.7317073
2415,Suat Serdar,Mainz 05,2.6285714285714286,41,1003,2.6285715
3996,Bilal Brahimi,Reims,2.3972602739726026,34,36,2.3972602
2338,Adrien Tameze,Nice,2.8038461538461537,29,976,2.8038461
3414,Rodri,Manchester City,3.4212218649517685,4,1424,3.421222
2149,Jonathan Silva,Sporting CP,2.246153846153846,63,898,2.2461538
6678,Ricardinho,Marítimo,2.1625615763546797,103,2607,2.1625617
4878,Jeremie Boga,Granada,2.5125,18,129,2.5125
4728,Federico Fazio,Salernitana,2.4635761589403975,82,1972,2.463576
95,Jimmy Cabot,Lens,3.1956521739130435,37,37,3.1956522
230,Takehiro Tomiyasu,Arsenal,2.748971193415638,56,100,2.7489712
4011,Dante,Nice,2.723076923076923,29,1650,2.7230768
4608,Sérgio Oliveira,Porto,3.7288135593220337,24,1916,3.7288136
5595,Dimitri Foulquier,Getafe,2.435754189944134,8,915,2.4357543
3095,Alex Oxlade-Chamberlain,Southampton,2.873684210526316,33,1282,2.8736842
1197,Álvaro Negredo,Sevilla,2.25,85,521,2.25
4017,Andy Delort,Nice,2.4076923076923076,29,1559,2.4076922
3463,Jesse Lingard,Leicester City,2.404166666666667,107,1440,2.4041667
6364,Lucas Cunha,Gil Vicente FC,2.7628458498023716,114,2558,2.7628458
5918,Josuha Guilavogui,Atlético Madrid,2.540772532188841,21,378,2.5407724
472,Reinildo Mandava,Atlético Madrid,2.463519313304721,21,194,2.4635193
3732,Gelson Martins,Monaco,2.618181818181818,42,1546,2.6181817
2868,Brayann Pereira,Lens,2.8434782608695652,37,1189,2.8434782
3153,Maxence Caqueret,Lyon,3.0644171779141103,59,1315,3.0644171
6401,Tiago Silva,Vitória,3.48868778280543,105,2581,3.4886878
4593,Borja Mayoral,Real Madrid,2.334375,11,892,2.334375
3334,Clément Grenier,Roma,2.454901960784314,60,1389,2.454902
4918,Ruan,Sassuolo,2.4715447154471546,78,2035,2.4715447
5598,Dimitri Foulquier,Valencia,1.615,9,915,1.615
2697,Gonzalo Escalante,Lazio,2.420494699646643,3,3,2.4204948
1835,André Gomes,Lille,2.6910828025477707,32,785,2.6910827
5289,Simone Zaza,Sampdoria,2.1731843575418996,84,2185,2.1731844
932,Gideon Mensah,Bordeaux,2.978902953586498,94,391,2.978903
79,Nabil Bentaleb,Newcastle Utd,2.730964467005076,14,33,2.7309644
4015,Andy Delort,Montpellier,2.3359375,43,1559,2.3359375
4340,Marco Asensio,Real Madrid,3.1,11,1796,3.1
5982,Chiquinho,Wolves,2.3568904593639575,74,2428,2.3568904
5325,Pierre Højbjerg,Tottenham,3.4057971014492754,31,2193,3.405797
2627,Alex Sandro,Porto,2.7322033898305085,24,1077,2.7322035
3168,Jason Denayer,Lyon,2.8496932515337425,59,1319,2.8496933
2576,Moise Kean,Juventus,1.1821862348178138,79,790,1.1821862
3653,Brahim Díaz,Real Madrid,2.846875,11,1513,2.846875
5101,Ludovic Ajorque,Clermont Foot,2.492462311557789,38,2113,2.4924624
457,Geoffrey Kondogbia,Sevilla,2.7265625,85,190,2.7265625
2199,Dimitri Foulquier,Watford,2.464864864864865,75,915,2.464865
1617,Guido Carrillo,Monaco,1.72,42,697,1.72
4006,Lucas Da Cunha,Clermont Foot,2.809045226130653,38,608,2.8090453
3063,Fabinho,Monaco,3.2145454545454544,42,1267,3.2145455
3649,Andrea Conti,Milan,1.4754716981132074,95,1512,1.4754717
3488,Cristiano Ronaldo,Juventus,2.8016194331983804,79,1075,2.8016195
4912,Federico Peluso,Atalanta,1.6535433070866141,50,2032,1.6535434
2132,Mathías Olivera,Getafe,2.664804469273743,8,894,2.6648045
2436,Dennis Geiger,Hoffenheim,3.1555555555555554,12,1019,3.1555555
2939,José Luis García Vayá,Tondela,2.831111111111111,104,1218,2.8311112
1433,Salis Abdul Samed,Clermont Foot,2.909547738693467,38,602,2.9095478
5673,Mickaël Cuisance,Marseille,2.4153225806451615,58,262,2.4153225
6687,Filipe Couto,Marítimo,2.3596059113300494,103,2706,2.359606
2715,Raúl Moro,Lazio,2.395759717314488,3,1116,2.3957598
1075,Marc Cucurella,Chelsea,2.6276276276276276,19,460,2.6276276
1718,Lorenzo Tonelli,Sampdoria,2.899441340782123,84,740,2.8994412
2228,Dani Raba,Granada,2.10625,18,926,2.10625
6691,Luíz Carlos,Braga,2.704761904761905,22,2709,2.704762
61,Mamadou Sylla,Alavés,1.5694444444444444,0,25,1.5694444
1144,Dale Stephens,Burnley,2.2650602409638556,6,492,2.2650602
2142,Óscar Rodríguez Arnaiz,Real Madrid,2.9875,11,897,2.9875
1657,Ezequiel Ponce,Granada,2.20625,18,715,2.20625
4128,Iñigo Pérez,Osasuna,2.5604395604395602,88,1707,2.5604396
3116,Pierre-Yves Hamel,Clermont Foot,1.6281407035175879,38,612,1.6281407
4395,Lucas Vázquez,Real Madrid,3.41875,11,1820,3.41875
4053,Calvin Stengs,Nice,2.7653846153846153,29,1661,2.7653847
19,Jason,Valencia,3.305,9,7,3.305
3615,Ibrahima Niane,Metz,2.09375,45,1500,2.09375
3195,Tanguy Ndombele,Lyon,2.852760736196319,59,1329,2.8527608
3838,Andrei Girotto,Nantes,2.884259259259259,20,1593,2.8842592
3100,Mohamed Salah,Fiorentina,3.1176470588235294,53,1284,3.1176472
5820,Hassane Kamara,Reims,2.410958904109589,34,1654,2.410959
3025,Isaac Lihadji,Lille,3.038216560509554,32,1253,3.0382166
6017,Romain Saïss,Wolves,2.6607773851590104,74,2442,2.6607773
2392,Marc-Oliver Kempf,Stuttgart,2.6842105263157894,49,993,2.6842105
4258,Randy Ntekja,Rayo Vallecano,2.328888888888889,17,1761,2.328889
4914,Federico Peluso,Sassuolo,1.8780487804878048,78,2032,1.8780488
1498,Conor Gallagher,Crystal Palace,3.008403361344538,98,634,3.0084033
5828,Juraj Kucka,Watford,2.7837837837837838,75,2370,2.7837837
3570,Ibrahim Amadou,Angers,2.25531914893617,27,1474,2.255319
2582,Moise Kean,Paris S-G,1.2210526315789474,72,790,1.2210526
247,Carney Chukwuemeka,Aston Villa,2.358974358974359,57,106,2.3589745
6400,Oscar Estupiñan,Vitória,2.180995475113122,105,2580,2.1809955
1918,Lucas Martínez Quarta,Fiorentina,3.0823529411764707,53,814,3.0823529
1670,Marco Benassi,Torino,2.3076923076923075,83,722,2.3076923
3833,Fábio,Manchester Utd,2.710843373493976,25,1591,2.7108433
1087,Jürgen Locadia,Brighton,1.4885844748858448,67,327,1.4885845
2328,Panagiotis Retsos,Hellas Verona,1.9444444444444444,80,974,1.9444444
3409,Benjamin Mendy,Monaco,3.272727272727273,42,1422,3.2727273
4326,André Silva,Porto,2.7423728813559323,24,1791,2.742373
2345,Mattia Zaccagni,Hellas Verona,3.435185185185185,80,979,3.4351852
6176,Tiago Tomás,Sporting CP,2.147692307692308,63,2164,2.1476922
4314,Christopher Nkunku,Paris S-G,3.357894736842105,72,1785,3.3578947
4727,Federico Fazio,Roma,2.3411764705882354,60,1972,2.3411765
6700,Nuno Santos,Paços,3.2142857142857144,108,2473,3.2142856
5422,Adil Rami,Milan,2.1245283018867926,95,2226,2.1245284
3078,Ibrahima Konaté,Liverpool,2.4688427299703264,69,1275,2.4688427
2197,Dimitri Foulquier,Getafe,2.435754189944134,8,915,2.4357543
3149,Jérôme Boateng,Hertha BSC,2.482233502538071,89,1314,2.4822335
2276,Nils Seufert,Arminia,1.4527027027027026,46,955,1.4527028
4996,Óscar Rodríguez Arnaiz,Getafe,2.9664804469273744,8,897,2.9664805
5676,Mickaël Cuisance,Venezia,2.7803468208092488,97,262,2.7803469
1606,Tuta,Eint Frankfurt,2.7916666666666665,13,692,2.7916667
1323,Sebastian Walukiewicz,Empoli,2.502415458937198,101,555,2.5024154
4939,Thomas Delaney,Sevilla,2.5,85,653,2.5
5424,Adil Rami,Marseille,2.1451612903225805,58,2226,2.1451614
642,Mickaël Cuisance,Bayern Munich,2.580547112462006,71,262,2.580547
2984,Patrik Schick,Sampdoria,2.0726256983240225,84,1237,2.0726256
31,Florian Lejeune,Brest,2.2142857142857144,16,10,2.2142856
476,Saúl Ñíguez,Atlético Madrid,2.721030042918455,21,197,2.72103
2653,Luca Kilian,Mainz 05,2.3904761904761904,41,1090,2.3904762
4048,Morgan Schneiderlin,Strasbourg,2.767857142857143,30,1660,2.767857
1554,Felix Passlack,Norwich City,2.858695652173913,68,664,2.8586957
1702,Fabiano Parisi,Empoli,2.898550724637681,101,735,2.8985507
960,Kristoffer Ajer,Brentford,2.6808510638297873,76,405,2.680851
5493,Jens Stryger Larsen,Udinese,2.2278481012658227,40,2256,2.227848
1578,Makoto Hasebe,Wolfsburg,2.475336322869955,55,679,2.4753363
2249,Julian Green,Greuther Fürth,2.3491124260355027,110,940,2.3491125
6371,José Carlos,Gil Vicente FC,3.102766798418972,114,2562,3.1027668
5163,Atakan Karazor,Stuttgart,2.456140350877193,49,2147,2.4561403
17,Jason,Getafe,3.17877094972067,8,7,3.178771
96,Pierrick Capelle,Clermont Foot,3.040201005025126,38,38,3.040201
4054,Khéphren Thuram-Ulie,Monaco,3.1818181818181817,42,1662,3.1818182
1728,Fernando Calero,Espanyol,2.1880341880341883,2,745,2.1880343
5333,Dejan Kulusevski,Tottenham,3.0869565217391304,31,1064,3.0869565
4883,Jeremie Boga,Atalanta,2.622047244094488,50,129,2.6220472
1281,Dalbert Henrique,Inter,2.445482866043614,64,543,2.445483
2970,Jeremie Frimpong,Leverkusen,2.7786259541984735,47,1231,2.778626
3682,Daniel Maldini,Spezia,2.5829383886255926,86,1522,2.5829384
4087,Jakob Sørensen,Norwich City,2.766304347826087,68,1683,2.7663043
6384,Boubacar Hanne,Wolves,2.96113074204947,74,2572,2.9611309
321,Ashley Young,Manchester Utd,2.5863453815261046,25,128,2.5863454
865,Takehiro Tomiyasu,Arsenal,2.748971193415638,56,100,2.7489712
3018,Jonathan Ikone,Montpellier,2.6796875,43,811,2.6796875
4418,Mikel Merino,Newcastle Utd,2.949238578680203,14,1835,2.9492385
2463,Kevin Vogt,Köln,2.542087542087542,93,1033,2.5420876
5176,Matej Maglica,Stuttgart,1.337719298245614,49,2151,1.3377193
3032,Cheikh Niasse,Lille,2.4713375796178343,32,1254,2.4713376
5652,Daniel Wass,Celta Vigo,1.792626728110599,10,203,1.7926267
5404,Rominigue Kouamé,Lille,2.8343949044585988,32,2219,2.834395
2077,Stefano Sturaro,Juventus,1.959514170040486,79,874,1.9595141
538,Frederik Winther,Augsburg,2.1518324607329844,91,226,2.1518323
80,Nabil Bentaleb,Angers,2.7074468085106385,27,33,2.7074468
1465,Grejohn Kyei,Lens,2.134782608695652,37,616,2.1347826
6136,Zouhair Feddal,Levante,2.5145631067961167,7,2479,2.514563
6377,Emmanuel Hackman,Boavista,2.637837837837838,102,2567,2.637838
544,Ilias Akhomach,Barcelona,2.6056338028169015,70,229,2.6056337
4189,Kylian Mbappé,Monaco,3.2763636363636364,42,1731,3.2763636
6078,Jesús Corona,Sevilla,3.07421875,85,2042,3.0742188
800,Elvis Rexhbeçaj,Köln,2.1717171717171717,93,333,2.1717172
2619,Cristiano Ronaldo,Real Madrid,2.821875,11,1075,2.821875
5335,Giovani Lo Celso,Paris S-G,3.119298245614035,72,2195,3.1192982
2598,Arthur Melo,Liverpool,2.821958456973294,69,1068,2.8219585
585,Sergiño Dest,Milan,2.792452830188679,95,239,2.7924528
3528,Álvaro González,Villarreal,2.1969111969111967,15,1460,2.196911
2812,Ricardo Pereira,Vitória,3.076923076923077,105,1162,3.0769231
3800,Junior Sambia,Montpellier,2.6953125,43,1574,2.6953125
2029,Mattia Destro,Roma,2.168627450980392,60,854,2.1686275
2091,Erick Cabaco,Levante,1.9902912621359223,7,882,1.9902912
2138,Sandro Ramírez,Sevilla,2.15625,85,896,2.15625
93,Jimmy Cabot,Lorient,3.295336787564767,36,37,3.2953367
1773,Álvaro Vadillo,Espanyol,2.713675213675214,2,768,2.7136753
1737,Sergi Gómez,Sevilla,2.23046875,85,750,2.2304688
6632,Raul Silva,Marítimo,2.6157635467980294,103,2537,2.6157637
4377,Marcelo,Real Madrid,2.521875,11,390,2.521875
2574,Paulo Dybala,Roma,3.533333333333333,60,1062,3.5333333
2572,Mattia De Sciglio,Lyon,2.892638036809816,59,1061,2.892638
4295,Hwang Hee-chan,Wolves,2.508833922261484,74,1778,2.508834
37,Édgar Méndez,Granada,2.25,18,14,2.25
2588,Dejan Kulusevski,Tottenham,3.0869565217391304,31,1064,3.0869565
696,Marc Bartra,Betis,2.5695652173913044,96,286,2.5695653
6438,Ricardo Quaresma,Porto,2.9457627118644067,24,2592,2.9457626
1539,Mats Hummels,Bayern Munich,3.012158054711246,71,657,3.0121582
1393,Kenedy,Newcastle Utd,2.802030456852792,14,591,2.8020306
6448,Nelson,Vitória,2.334841628959276,105,2598,2.3348417
1379,Ben Chilwell,Chelsea,2.903903903903904,19,584,2.903904
736,Martín Montoya,Barcelona,2.566901408450704,70,303,2.5669014
6521,Riccieli,Famalicão,2.181318681318681,1,2634,2.1813188
4001,Alexis Claude-Maurice,Lens,2.7869565217391306,37,1648,2.7869565
4957,Oussama Idrissi,Sevilla,2.8671875,85,515,2.8671875
5125,Maxime Le Marchand,Nice,2.6346153846153846,29,2125,2.6346154
1153,Wout Weghorst,Burnley,2.5,6,495,2.5
6451,Geny Catamo,Vitória,2.1900452488687785,105,2489,2.1900454
2464,Kevin Vogt,Hoffenheim,2.591111111111111,12,1033,2.5911112
5721,Raúl Albiol,Getafe,2.0391061452513966,8,2334,2.0391061
6125,Nuno Santos,Sporting CP,3.3692307692307693,63,2473,3.3692307
2457,Diadie Samassékou,Hoffenheim,2.4844444444444442,12,1029,2.4844444
5654,Daniel Wass,Valencia,1.53,9,203,1.53
5951,Xaver Schlager,RB Leipzig,2.4472727272727273,62,2418,2.4472728
5346,Tanguy Ndombele,Lyon,3.411042944785276,59,1329,3.411043
4938,Thomas Delaney,Dortmund,1.7375886524822695,48,653,1.7375886
6338,Tiago Esgaio,Arouca,2.702857142857143,109,2547,2.7028573
2684,Luis Alberto,Sevilla,3.78125,85,1106,3.78125
263,Lucas Digne,Lille,2.71656050955414,32,109,2.7165606
4315,Christopher Nkunku,RB Leipzig,3.501818181818182,62,1785,3.5018182
4031,Justin Kluivert,Roma,2.780392156862745,60,1655,2.7803922
3313,Ádám Szalai,Hoffenheim,2.04,12,1378,2.04
2283,Daniel Bessa,Bologna,2.938053097345133,66,959,2.9380531
1317,Giovanni Simeone,Fiorentina,1.4431372549019608,53,553,1.4431373
752,Rodrigo,Betis,2.5956521739130434,96,308,2.595652
2963,Iker Bravo,Leverkusen,1.3893129770992367,47,1228,1.389313
334,Giorgio Cittadini,Atalanta,1.1141732283464567,50,131,1.1141732
4316,Hugo Novoa,RB Leipzig,2.650909090909091,62,1786,2.6509092
3844,Nicolas Pallois,Bordeaux,2.1856540084388185,94,1598,2.185654
6289,Galeno,Porto,3.1932203389830507,24,2464,3.1932204
3395,CJ Egan-Riley,Manchester City,1.22508038585209,4,1414,1.2250804
5792,Yeremi Pino,Villarreal,2.8996138996139,15,2356,2.8996139
23,Joselu,Real Madrid,2.54375,11,8,2.54375
6742,Philippe Koffi,Paços,2.0255102040816326,108,1873,2.0255103
4844,Tomás Rincón,Torino,2.360576923076923,83,2009,2.3605769
576,Philippe Coutinho,Aston Villa,3.4307692307692306,57,107,3.4307692
2110,Iglesias,Getafe,2.7374301675977653,8,887,2.73743
3047,Xeka,Lille,3.0923566878980893,32,1259,3.0923567
1426,Thiago Silva,Milan,2.9471698113207547,95,599,2.9471698
3326,Jaume Costa,Villarreal,2.5328185328185326,15,1385,2.5328186
6226,André Almeida,Benfica,2.857142857142857,65,2508,2.857143
1056,Martin Satriano,Brest,1.7544642857142858,16,453,1.7544643
1385,Reece James,Chelsea,3.744744744744745,19,588,3.7447448
742,Álex Moreno,Rayo Vallecano,2.973333333333333,17,304,2.9733334
5494,Isaac Success,Granada,2.39375,18,2257,2.39375
4963,Jules Koundé,Sevilla,3.18359375,85,2049,3.1835938
2575,Kaio Jorge,Juventus,2.4493927125506074,79,1063,2.4493928
2726,Luka Romero,Lazio,2.4063604240282683,3,1120,2.4063604
5979,Chiquinho,Estoril,2.306532663316583,106,2428,2.3065326
3045,Timothy Weah,Lille,2.621019108280255,32,1258,2.6210191
1934,Lucas Torreira,Arsenal,3.078189300411523,56,819,3.0781894
3288,Luca Kilian,Mainz 05,2.3904761904761904,41,1090,2.3904762
1669,Marco Benassi,Torino,2.5,83,722,2.5
2402,Myziane Maolida,Nice,1.7576923076923077,29,996,1.7576923
5718,Tanner Tessmann,Venezia,2.439306358381503,97,2331,2.4393063
6726,Adrián Butzke,Paços,2.0510204081632653,108,910,2.0510204
5896,Kurt Zouma,West Ham,2.4615384615384617,52,2401,2.4615386
1844,Moise Kean,Juventus,2.2388663967611335,79,790,2.2388663
4689,Falaye Sacko,Montpellier,2.4140625,43,1956,2.4140625
4421,Roberto Navarro,Real Sociedad,2.950191570881226,28,1837,2.9501915
503,Daniel Wass,Atlético Madrid,2.536480686695279,21,203,2.5364807
838,Gary Medel,Bologna,2.690265486725664,66,352,2.6902654
3819,Pedro Chirivella,Liverpool,3.0089020771513355,69,1584,3.008902
1022,Jean-Kevin Duverne,Lens,2.8,37,440,2.8
6266,Diogo Leite,Braga,2.7333333333333334,22,2524,2.7333333
6811,Wilinton Aponzá,Portimonense,2.115606936416185,112,2772,2.115607
2208,Luis Javier Suárez,Marseille,2.4153225806451615,58,917,2.4153225
2789,Lewis Brunt,Leicester City,2.6125,107,1149,2.6125
1662,Kristjan Asllani,Empoli,2.7777777777777777,101,718,2.7777777
4750,Diego Perotti,Roma,2.8745098039215686,60,1985,2.8745098
5950,Xaver Schlager,Wolfsburg,2.515695067264574,55,2418,2.515695
1782,Tonny Vilhena,Salernitana,2.543046357615894,82,771,2.5430465
3887,Andrea Petagna,Sampdoria,1.9497206703910615,84,1618,1.9497206
1869,Andros Townsend,Crystal Palace,2.7142857142857144,98,801,2.7142856
496,Šime Vrsaljko,Sassuolo,2.841463414634146,78,202,2.8414633
378,Roberto Piccoli,Spezia,1.3649289099526067,86,149,1.364929
3826,Sébastien Corchia,Nantes,2.6944444444444446,20,1586,2.6944444
5964,Wout Weghorst,Wolfsburg,2.5650224215246635,55,495,2.5650225
4925,Jeremy Toljan,Sassuolo,2.6422764227642275,78,2038,2.6422765
199,Ainsley Maitland-Niles,Roma,2.9019607843137254,60,87,2.9019608
2770,Kalvin Phillips,Manchester City,2.8681672025723475,4,1141,2.8681672
156,Masaya Okugawa,Arminia,2.2162162162162162,46,71,2.2162163
